nSerialNumber,TimeStamp,sSymbol,nBestBuyOrderPrice,nBestBuyOrderQuantity,nBestSellOrderPrice,nBestSellOrderQuantity,nLastTradedPrice,nTotalTradedQuantity
10357,01-09-2017 12:38,XYZ Corporation,1200,1779,1200.3,29,1200.3,848165
10358,01-09-2017 12:38,XYZ Corporation,1200,1779,1200.3,29,1200.3,848165
10359,01-09-2017 12:38,XYZ Corporation,1200,1779,1200.3,4,1200.3,848190
10360,01-09-2017 12:38,XYZ Corporation,1200,1778,1200.3,4,1200.3,848190
10361,01-09-2017 12:38,XYZ Corporation,1200,1778,1200.3,4,1200.3,848190
10362,01-09-2017 12:38,XYZ Corporation,1200,1778,1200.3,4,1200.3,848190
10363,01-09-2017 12:38,XYZ Corporation,1200,1778,1200.3,4,1200.3,848190
10364,01-09-2017 12:38,XYZ Corporation,1200,1761,1200.3,4,1200,848207
10365,01-09-2017 12:38,XYZ Corporation,1200,1760,1200.35,45,1200.35,848614
10366,01-09-2017 12:38,XYZ Corporation,1200,1760,1200.35,68,1200.35,848614
10367,01-09-2017 12:38,XYZ Corporation,1200,1760,1200.35,68,1200.35,848614
10368,01-09-2017 12:38,XYZ Corporation,1200,1758,1200.35,68,1200,848616
10369,01-09-2017 12:38,XYZ Corporation,1200,1758,1200.35,68,1200,848616
10370,01-09-2017 12:38,XYZ Corporation,1200,1758,1200.35,68,1200,848617
10371,01-09-2017 12:38,XYZ Corporation,1200,1758,1200.35,68,1200,848617
10372,01-09-2017 12:38,XYZ Corporation,1200,1758,1200.35,68,1200,848617
10373,01-09-2017 12:38,XYZ Corporation,1200,1740,1200.35,68,1200,848635
10374,01-09-2017 12:38,XYZ Corporation,1200,1740,1200.35,68,1200,848635
10375,01-09-2017 12:39,XYZ Corporation,1200,1740,1200.35,68,1200,848635
10376,01-09-2017 12:39,XYZ Corporation,1200,1740,1200.35,68,1200,848635
10377,01-09-2017 12:39,XYZ Corporation,1200,1740,1200.35,68,1200,848635
10378,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.35,68,1200,848660
10379,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.35,68,1200,848660
10380,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.35,43,1200.35,848760
10381,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,14,1200.3,848770
10382,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,14,1200.3,848770
10383,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,14,1200.3,848770
10384,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,14,1200.3,848770
10385,01-09-2017 12:39,XYZ Corporation,1200,1698,1200.3,14,1200,848787
10386,01-09-2017 12:39,XYZ Corporation,1200,1498,1200.3,14,1200,848987
10387,01-09-2017 12:39,XYZ Corporation,1200,1498,1200.3,14,1200,848987
10388,01-09-2017 12:39,XYZ Corporation,1200,1499,1200.3,11,1200.3,848990
10389,01-09-2017 12:39,XYZ Corporation,1200,1499,1200.3,12,1200.3,848990
10390,01-09-2017 12:39,XYZ Corporation,1200,1496,1200.3,12,1200,848993
10391,01-09-2017 12:39,XYZ Corporation,1200,1619,1200.3,12,1200,848993
10392,01-09-2017 12:39,XYZ Corporation,1200,1619,1200.3,12,1200,848993
10393,01-09-2017 12:39,XYZ Corporation,1200,1619,1200.3,12,1200,848993
10394,01-09-2017 12:39,XYZ Corporation,1200,1719,1200.3,12,1200,848993
10395,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,12,1200,849010
10396,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,7,1200.3,849015
10397,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,16,1200.3,849029
10398,01-09-2017 12:39,XYZ Corporation,1200,1715,1200.3,16,1200.3,849029
10399,01-09-2017 12:39,XYZ Corporation,1200.05,28,1200.95,34,1200.9,849585
10400,01-09-2017 12:39,XYZ Corporation,1200.4,3,1200.95,34,1200.9,849585
10401,01-09-2017 12:39,XYZ Corporation,1200.4,3,1200.95,51,1200.9,849585
10402,01-09-2017 12:39,XYZ Corporation,1200.4,5,1200.95,84,1200.9,849585
10403,01-09-2017 12:39,XYZ Corporation,1200.05,26,1200.95,34,1200,849737
10404,01-09-2017 12:39,XYZ Corporation,1200.05,26,1200.95,34,1200,849737
10405,01-09-2017 12:39,XYZ Corporation,1200,3374,1200.25,20,1200,849755
10406,01-09-2017 12:39,XYZ Corporation,1200,3374,1200.25,20,1200,849755
10407,01-09-2017 12:39,XYZ Corporation,1200,3374,1200.25,20,1200,849755
10408,01-09-2017 12:39,XYZ Corporation,1200,3384,1200.25,20,1200,849755
10409,01-09-2017 12:39,XYZ Corporation,1200,3364,1200.25,20,1200,849775
10410,01-09-2017 12:39,XYZ Corporation,1200,3364,1200.25,20,1200,849775
10411,01-09-2017 12:39,XYZ Corporation,1200,3364,1200.25,20,1200,849775
10412,01-09-2017 12:39,XYZ Corporation,1200,3364,1200.25,20,1200,849775
10413,01-09-2017 12:39,XYZ Corporation,1200,3364,1200.25,20,1200,849775
10414,01-09-2017 12:39,XYZ Corporation,1200,3375,1200.25,20,1200,849775
10415,01-09-2017 12:39,XYZ Corporation,1200,3375,1200.25,20,1200,849775
10416,01-09-2017 12:39,XYZ Corporation,1200,3358,1200.25,20,1200,849792
10417,01-09-2017 12:40,XYZ Corporation,1200.1,10,1200.25,20,1200,849792
10418,01-09-2017 12:40,XYZ Corporation,1200.1,12,1200.25,20,1200,849792
10419,01-09-2017 12:40,XYZ Corporation,1200.1,11,1200.25,20,1200.1,849793
10420,01-09-2017 12:40,XYZ Corporation,1200.1,11,1200.25,20,1200.1,849793
10421,01-09-2017 12:40,XYZ Corporation,1200.1,11,1200.25,20,1200.1,849793
10422,01-09-2017 12:40,XYZ Corporation,1200.1,11,1200.25,20,1200.1,849793
10423,01-09-2017 12:40,XYZ Corporation,1200.1,11,1200.25,20,1200.1,849793
10424,01-09-2017 12:40,XYZ Corporation,1200.1,2,1200.25,20,1200.1,849810
10425,01-09-2017 12:40,XYZ Corporation,1200.1,3,1200.25,20,1200.1,849810
10426,01-09-2017 12:40,XYZ Corporation,1200.1,3,1200.25,20,1200.1,849810
10427,01-09-2017 12:40,XYZ Corporation,1200.1,3,1200.25,20,1200.1,849810
10428,01-09-2017 12:40,XYZ Corporation,1200.1,3,1200.25,20,1200.1,849810
10429,01-09-2017 12:40,XYZ Corporation,1200.1,3,1200.25,20,1200.1,849810
10430,01-09-2017 12:40,XYZ Corporation,1200.1,1,1200.25,20,1200.1,849813
10431,01-09-2017 12:40,XYZ Corporation,1200.1,1,1200.25,20,1200.1,849813
10432,01-09-2017 12:40,XYZ Corporation,1200.1,1,1200.25,20,1200.1,849813
10433,01-09-2017 12:40,XYZ Corporation,1200,3244,1200.25,20,1200,849832
10434,01-09-2017 12:40,XYZ Corporation,1200.05,26,1200.75,182,1200.75,849856
10435,01-09-2017 12:40,XYZ Corporation,1200.05,26,1200.75,182,1200.75,849856
10436,01-09-2017 12:40,XYZ Corporation,1200.05,21,1200.75,182,1200.05,849861
10437,01-09-2017 12:40,XYZ Corporation,1200,3209,1200.7,5,1200.05,849861
10438,01-09-2017 12:40,XYZ Corporation,1200,3209,1200.7,5,1200.05,849861
10439,01-09-2017 12:40,XYZ Corporation,1200,3192,1200.7,5,1200,849878
10440,01-09-2017 12:40,XYZ Corporation,1200,3193,1200.7,5,1200,849878
10441,01-09-2017 12:40,XYZ Corporation,1200,3193,1200.5,182,1200,849878
10442,01-09-2017 12:40,XYZ Corporation,1200,3193,1200.5,182,1200,849878
10443,01-09-2017 12:40,XYZ Corporation,1200,3193,1200.5,182,1200,849878
10444,01-09-2017 12:40,XYZ Corporation,1200,3193,1200.5,182,1200,849878
10445,01-09-2017 12:40,XYZ Corporation,1200,3194,1200.5,182,1200,849878
10446,01-09-2017 12:40,XYZ Corporation,1200,3177,1200.5,182,1200,849895
10447,01-09-2017 12:41,XYZ Corporation,1200,3188,1200.5,182,1200,849895
10448,01-09-2017 12:41,XYZ Corporation,1200,3178,1200.5,182,1200,849905
10449,01-09-2017 12:41,XYZ Corporation,1200,3178,1200.5,182,1200,849905
10450,01-09-2017 12:41,XYZ Corporation,1200,3178,1200.5,182,1200,849905
10451,01-09-2017 12:41,XYZ Corporation,1200,3178,1200.5,182,1200,849905
10452,01-09-2017 12:41,XYZ Corporation,1200,3160,1200.5,182,1200,849923
10453,01-09-2017 12:41,XYZ Corporation,1200,3160,1200.5,193,1200,849923
10454,01-09-2017 12:41,XYZ Corporation,1200,3160,1200.5,183,1200.5,849933
10455,01-09-2017 12:41,XYZ Corporation,1200,3156,1200.5,183,1200,849938
10456,01-09-2017 12:41,XYZ Corporation,1200,3156,1200.5,183,1200,849938
10457,01-09-2017 12:41,XYZ Corporation,1200,3284,1200.5,183,1200,849968
10458,01-09-2017 12:41,XYZ Corporation,1200,3284,1200.5,182,1200.5,849969
10459,01-09-2017 12:41,XYZ Corporation,1200,3284,1200.5,182,1200.5,849969
10460,01-09-2017 12:41,XYZ Corporation,1200,3284,1200.5,182,1200.5,849969
10461,01-09-2017 12:41,XYZ Corporation,1200,3284,1200.5,182,1200.5,849969
10462,01-09-2017 12:41,XYZ Corporation,1200,3297,1200.5,177,1200.5,849974
10463,01-09-2017 12:41,XYZ Corporation,1200,3798,1200.5,177,1200.5,849974
10464,01-09-2017 12:41,XYZ Corporation,1200,3781,1200.5,177,1200,849991
10465,01-09-2017 12:41,XYZ Corporation,1200,3781,1200.5,177,1200,849991
10466,01-09-2017 12:41,XYZ Corporation,1200,3781,1200.5,177,1200,849991
10467,01-09-2017 12:41,XYZ Corporation,1200,3781,1200.5,177,1200,849991
10468,01-09-2017 12:41,XYZ Corporation,1200,3780,1200.45,39,1200,849992
10469,01-09-2017 12:41,XYZ Corporation,1200,3880,1200.45,29,1200.45,850002
10470,01-09-2017 12:41,XYZ Corporation,1200,3850,1200.45,29,1200,850032
10471,01-09-2017 12:41,XYZ Corporation,1200,3850,1200.45,29,1200,850032
10472,01-09-2017 12:41,XYZ Corporation,1200,3900,1200.45,29,1200,850032
10473,01-09-2017 12:41,XYZ Corporation,1200,3883,1200.45,29,1200,850049
10474,01-09-2017 12:41,XYZ Corporation,1200,3883,1200.45,29,1200,850049
10475,01-09-2017 12:41,XYZ Corporation,1200,3895,1200.45,27,1200.45,850051
10476,01-09-2017 12:41,XYZ Corporation,1200,3895,1200.45,27,1200.45,850051
10477,01-09-2017 12:41,XYZ Corporation,1200,3895,1200.45,16,1200.45,850062
10478,01-09-2017 12:41,XYZ Corporation,1200,3877,1200.45,16,1200,850080
10479,01-09-2017 12:41,XYZ Corporation,1200,3877,1200.45,16,1200,850080
10480,01-09-2017 12:42,XYZ Corporation,1200,3777,1200.45,16,1200,850180
10481,01-09-2017 12:42,XYZ Corporation,1200,3777,1200.45,16,1200,850180
10482,01-09-2017 12:42,XYZ Corporation,1200,3727,1200.45,16,1200,850230
10483,01-09-2017 12:42,XYZ Corporation,1200,3727,1200.45,16,1200,850230
10484,01-09-2017 12:42,XYZ Corporation,1200,3727,1200.45,31,1200,850230
10485,01-09-2017 12:42,XYZ Corporation,1200,3727,1200.45,31,1200,850230
10486,01-09-2017 12:42,XYZ Corporation,1200,3700,1200.45,31,1200,850257
10487,01-09-2017 12:42,XYZ Corporation,1200,3700,1200.45,20,1200.45,850268
10488,01-09-2017 12:42,XYZ Corporation,1200,3823,1200.45,29,1200.45,850268
10489,01-09-2017 12:42,XYZ Corporation,1200,3712,1200.45,28,1200.45,850269
10490,01-09-2017 12:42,XYZ Corporation,1200.05,133,1200.45,60,1200.05,850647
10491,01-09-2017 12:42,XYZ Corporation,1200.05,73,1200.45,61,1200.05,850707
10492,01-09-2017 12:42,XYZ Corporation,1200.05,73,1200.45,44,1200.45,850753
10493,01-09-2017 12:42,XYZ Corporation,1200.05,75,1200.45,44,1200.45,850753
10494,01-09-2017 12:42,XYZ Corporation,1200.05,75,1200.45,44,1200.45,850753
10495,01-09-2017 12:42,XYZ Corporation,1200.05,57,1200.45,44,1200.05,850771
10496,01-09-2017 12:42,XYZ Corporation,1200.05,57,1200.45,56,1200.05,850771
10497,01-09-2017 12:42,XYZ Corporation,1200.05,32,1200.45,56,1200.05,850796
10498,01-09-2017 12:42,XYZ Corporation,1200.05,32,1200.45,56,1200.05,850796
10499,01-09-2017 12:42,XYZ Corporation,1200.05,32,1200.45,56,1200.05,850796
10500,01-09-2017 12:42,XYZ Corporation,1200.05,32,1200.45,56,1200.05,850796
10501,01-09-2017 12:42,XYZ Corporation,1200.05,32,1200.45,56,1200.05,850796
10502,01-09-2017 12:42,XYZ Corporation,1200.05,32,1200.45,91,1200.45,850810
10503,01-09-2017 12:42,XYZ Corporation,1200.05,28,1200.45,91,1200.05,850814
10504,01-09-2017 12:42,XYZ Corporation,1200.05,46,1200.45,91,1200.05,850842
10505,01-09-2017 12:42,XYZ Corporation,1200.05,46,1200.45,91,1200.05,850842
10506,01-09-2017 12:43,XYZ Corporation,1200.05,6,1200.45,91,1200.05,850882
10507,01-09-2017 12:43,XYZ Corporation,1200.05,2,1200.45,91,1200.05,850893
10508,01-09-2017 12:43,XYZ Corporation,1200.05,2,1200.45,91,1200.05,850893
10509,01-09-2017 12:43,XYZ Corporation,1200.05,2,1200.45,91,1200.05,850893
10510,01-09-2017 12:43,XYZ Corporation,1200.05,2,1200.45,91,1200.05,850893
10511,01-09-2017 12:43,XYZ Corporation,1200.05,2,1200.45,91,1200.05,850893
10512,01-09-2017 12:43,XYZ Corporation,1200.05,2,1200.4,25,1200.05,850893
10513,01-09-2017 12:43,XYZ Corporation,1200.05,53,1200.4,52,1200.05,850893
10514,01-09-2017 12:43,XYZ Corporation,1200.05,37,1200.4,52,1200.05,850910
10515,01-09-2017 12:43,XYZ Corporation,1200.05,137,1200.4,52,1200.05,850910
10516,01-09-2017 12:43,XYZ Corporation,1200.05,138,1200.4,52,1200.05,850910
10517,01-09-2017 12:43,XYZ Corporation,1200.05,138,1200.4,52,1200.05,850910
10518,01-09-2017 12:43,XYZ Corporation,1200.05,138,1200.4,52,1200.05,850910
10519,01-09-2017 12:43,XYZ Corporation,1200.05,138,1200.4,52,1200.05,850910
10520,01-09-2017 12:43,XYZ Corporation,1200.05,138,1200.4,52,1200.05,850910
10521,01-09-2017 12:43,XYZ Corporation,1200.05,77,1200.4,42,1200.05,850982
10522,01-09-2017 12:43,XYZ Corporation,1200.05,59,1200.4,42,1200.05,851000
10523,01-09-2017 12:43,XYZ Corporation,1200.05,101,1200.4,42,1200.05,851000
10524,01-09-2017 12:43,XYZ Corporation,1200.05,101,1200.4,42,1200.05,851000
10525,01-09-2017 12:43,XYZ Corporation,1200.05,91,1200.4,42,1200.05,851010
10526,01-09-2017 12:43,XYZ Corporation,1200.05,81,1200.4,33,1200.05,851029
10527,01-09-2017 12:43,XYZ Corporation,1200.05,42,1200.4,33,1200.05,851070
10528,01-09-2017 12:43,XYZ Corporation,1200.05,42,1200.4,33,1200.05,851070
10529,01-09-2017 12:43,XYZ Corporation,1200,3847,1200.05,12,1200,851187
10530,01-09-2017 12:43,XYZ Corporation,1200,3847,1200.05,12,1200,851187
10531,01-09-2017 12:43,XYZ Corporation,1200,3847,1200.05,12,1200,851187
10532,01-09-2017 12:43,XYZ Corporation,1200,3940,1200.05,12,1200,851187
10533,01-09-2017 12:43,XYZ Corporation,1200,3940,1200.05,12,1200,851187
10534,01-09-2017 12:43,XYZ Corporation,1200.1,90,1200.4,6,1200.05,851199
10535,01-09-2017 12:43,XYZ Corporation,1200.1,90,1200.4,35,1200.05,851199
10536,01-09-2017 12:43,XYZ Corporation,1200.1,90,1200.4,35,1200.05,851199
10537,01-09-2017 12:43,XYZ Corporation,1200.15,28,1200.9,5,1201,852034
10538,01-09-2017 12:43,XYZ Corporation,1200.2,26,1200.8,31,1200.9,852134
10539,01-09-2017 12:43,XYZ Corporation,1200.2,26,1200.8,31,1200.9,852134
10540,01-09-2017 12:43,XYZ Corporation,1200.15,10,1200.8,31,1200.15,852211
10541,01-09-2017 12:44,XYZ Corporation,1200.15,10,1200.8,31,1200.15,852211
10542,01-09-2017 12:44,XYZ Corporation,1200.15,10,1200.65,30,1200.15,852211
10543,01-09-2017 12:44,XYZ Corporation,1200.15,10,1200.65,30,1200.15,852211
10544,01-09-2017 12:44,XYZ Corporation,1200.15,10,1200.65,29,1200.65,852212
10545,01-09-2017 12:44,XYZ Corporation,1200.15,10,1200.65,29,1200.65,852212
10546,01-09-2017 12:44,XYZ Corporation,1200.15,22,1200.65,29,1200.15,852230
10547,01-09-2017 12:44,XYZ Corporation,1200.1,103,1200.15,139,1200.15,852291
10548,01-09-2017 12:44,XYZ Corporation,1200.1,103,1200.15,139,1200.15,852291
10549,01-09-2017 12:44,XYZ Corporation,1200.1,103,1200.15,139,1200.15,852291
10550,01-09-2017 12:44,XYZ Corporation,1200.1,103,1200.15,139,1200.15,852291
10551,01-09-2017 12:44,XYZ Corporation,1200.1,6,1200.2,2,1200.1,852430
10552,01-09-2017 12:44,XYZ Corporation,1200.1,7,1200.2,2,1200.1,852430
10553,01-09-2017 12:44,XYZ Corporation,1200.1,7,1200.2,2,1200.1,852430
10554,01-09-2017 12:44,XYZ Corporation,1200.05,171,1200.2,2,1200.05,852469
10555,01-09-2017 12:44,XYZ Corporation,1200.05,154,1200.25,28,1200.05,852486
10556,01-09-2017 12:44,XYZ Corporation,1200.05,61,1200.25,28,1200.05,852579
10557,01-09-2017 12:44,XYZ Corporation,1200.05,61,1200.25,28,1200.05,852579
10558,01-09-2017 12:44,XYZ Corporation,1200.05,61,1200.25,28,1200.25,852679
10559,01-09-2017 12:44,XYZ Corporation,1200.05,63,1200.25,28,1200.25,852679
10560,01-09-2017 12:44,XYZ Corporation,1200.05,63,1200.25,28,1200.25,852679
10561,01-09-2017 12:44,XYZ Corporation,1200.05,63,1200.25,28,1200.25,852679
10562,01-09-2017 12:44,XYZ Corporation,1200.05,63,1200.25,28,1200.25,852679
10563,01-09-2017 12:44,XYZ Corporation,1200.05,43,1200.25,28,1200.05,852699
10564,01-09-2017 12:44,XYZ Corporation,1200.05,26,1200.25,28,1200.05,852716
10565,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.05,852717
10566,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.25,852782
10567,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.25,852782
10568,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.25,852782
10569,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.25,852782
10570,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.25,852782
10571,01-09-2017 12:44,XYZ Corporation,1200.05,25,1200.25,28,1200.25,852782
10572,01-09-2017 12:44,XYZ Corporation,1200.05,18,1200.25,28,1200.05,852800
10573,01-09-2017 12:44,XYZ Corporation,1200.05,18,1200.25,28,1200.05,852800
10574,01-09-2017 12:45,XYZ Corporation,1200.05,13,1200.25,28,1200.05,852850
10575,01-09-2017 12:45,XYZ Corporation,1200.05,5,1200.25,28,1200.05,852850
10576,01-09-2017 12:45,XYZ Corporation,1200,3688,1200.25,28,1200,852891
10577,01-09-2017 12:45,XYZ Corporation,1200,3688,1200.25,28,1200,852891
10578,01-09-2017 12:45,XYZ Corporation,1200,3687,1200.25,28,1200,852892
10579,01-09-2017 12:45,XYZ Corporation,1200,3687,1200.25,28,1200,852892
10580,01-09-2017 12:45,XYZ Corporation,1200.2,12,1200.25,28,1200.2,853002
10581,01-09-2017 12:45,XYZ Corporation,1200.2,12,1200.25,28,1200.2,853002
10582,01-09-2017 12:45,XYZ Corporation,1200.2,12,1200.25,28,1200.2,853002
10583,01-09-2017 12:45,XYZ Corporation,1200.2,12,1200.25,28,1200.2,853002
10584,01-09-2017 12:45,XYZ Corporation,1200.15,10,1200.25,28,1200.15,853032
10585,01-09-2017 12:45,XYZ Corporation,1200.15,12,1200.25,28,1200.15,853032
10586,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.2,5,1200.1,853100
10587,01-09-2017 12:45,XYZ Corporation,1200.1,39,1200.25,28,1200.1,853105
10588,01-09-2017 12:45,XYZ Corporation,1200.1,39,1200.25,28,1200.1,853105
10589,01-09-2017 12:45,XYZ Corporation,1200.1,41,1200.25,28,1200.1,853105
10590,01-09-2017 12:45,XYZ Corporation,1200.1,41,1200.25,28,1200.1,853105
10591,01-09-2017 12:45,XYZ Corporation,1200.1,41,1200.25,28,1200.1,853105
10592,01-09-2017 12:45,XYZ Corporation,1200.1,41,1200.25,28,1200.1,853105
10593,01-09-2017 12:45,XYZ Corporation,1200.1,41,1200.25,28,1200.1,853105
10594,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10595,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10596,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10597,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10598,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10599,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10600,01-09-2017 12:45,XYZ Corporation,1200.1,44,1200.25,28,1200.1,853123
10601,01-09-2017 12:45,XYZ Corporation,1200.1,38,1200.25,28,1200.1,853140
10602,01-09-2017 12:45,XYZ Corporation,1200.1,38,1200.25,28,1200.1,853140
10603,01-09-2017 12:46,XYZ Corporation,1200.1,38,1200.25,28,1200.1,853140
10604,01-09-2017 12:46,XYZ Corporation,1200.1,30,1200.25,28,1200.1,853183
10605,01-09-2017 12:46,XYZ Corporation,1200.1,30,1200.25,28,1200.1,853183
10606,01-09-2017 12:46,XYZ Corporation,1200.1,30,1200.25,28,1200.1,853183
10607,01-09-2017 12:46,XYZ Corporation,1200.1,30,1200.25,28,1200.1,853183
10608,01-09-2017 12:46,XYZ Corporation,1200.1,30,1200.25,28,1200.1,853183
10609,01-09-2017 12:46,XYZ Corporation,1200.1,30,1200.25,28,1200.1,853183
10610,01-09-2017 12:46,XYZ Corporation,1200.1,9,1200.25,28,1200.1,853183
10611,01-09-2017 12:46,XYZ Corporation,1200.1,9,1200.25,28,1200.1,853183
10612,01-09-2017 12:46,XYZ Corporation,1200.1,6,1200.25,28,1200.1,853200
10613,01-09-2017 12:46,XYZ Corporation,1200.1,6,1200.25,28,1200.1,853200
10614,01-09-2017 12:46,XYZ Corporation,1200,3691,1200.25,32,1200.1,853296
10615,01-09-2017 12:46,XYZ Corporation,1200,3679,1200.25,32,1200,853308
10616,01-09-2017 12:46,XYZ Corporation,1200,3679,1200.25,32,1200,853308
10617,01-09-2017 12:46,XYZ Corporation,1200,3679,1200.25,32,1200,853308
10618,01-09-2017 12:46,XYZ Corporation,1200,3679,1200.25,32,1200,853308
10619,01-09-2017 12:46,XYZ Corporation,1200,3678,1200.25,32,1200,853308
10620,01-09-2017 12:46,XYZ Corporation,1200,3660,1200.25,32,1200,853326
10621,01-09-2017 12:46,XYZ Corporation,1200,3660,1200.25,32,1200,853326
10622,01-09-2017 12:46,XYZ Corporation,1200,3660,1200.25,32,1200,853326
10623,01-09-2017 12:46,XYZ Corporation,1200,3660,1200.25,32,1200,853326
10624,01-09-2017 12:46,XYZ Corporation,1200,3710,1200.25,32,1200,853326
10625,01-09-2017 12:46,XYZ Corporation,1200,3712,1200.25,32,1200,853326
10626,01-09-2017 12:46,XYZ Corporation,1200,3712,1200.25,32,1200,853326
10627,01-09-2017 12:46,XYZ Corporation,1200,3662,1200.25,43,1200,853376
10628,01-09-2017 12:46,XYZ Corporation,1200,3662,1200.25,43,1200,853376
10629,01-09-2017 12:46,XYZ Corporation,1200,3662,1200.25,43,1200,853376
10630,01-09-2017 12:46,XYZ Corporation,1200,3645,1200.25,43,1200,853393
10631,01-09-2017 12:46,XYZ Corporation,1200,3872,1200.25,43,1200,853745
10632,01-09-2017 12:46,XYZ Corporation,1200,3852,1200.25,43,1200,853765
10633,01-09-2017 12:46,XYZ Corporation,1200,3852,1200.25,61,1200,853765
10634,01-09-2017 12:46,XYZ Corporation,1200,3852,1200.25,61,1200,853765
10635,01-09-2017 12:46,XYZ Corporation,1200,3852,1200.25,61,1200,853765
10636,01-09-2017 12:46,XYZ Corporation,1200,3852,1200.25,46,1200.25,853780
10637,01-09-2017 12:46,XYZ Corporation,1200,3856,1200.25,46,1200.25,853780
10638,01-09-2017 12:46,XYZ Corporation,1200,3856,1200.25,46,1200.25,853780
10639,01-09-2017 12:46,XYZ Corporation,1200,3839,1200.25,46,1200,853797
10640,01-09-2017 12:47,XYZ Corporation,1200,3839,1200.25,46,1200,853797
10641,01-09-2017 12:47,XYZ Corporation,1200,3839,1200.25,46,1200,853797
10642,01-09-2017 12:47,XYZ Corporation,1200,3839,1200.25,46,1200,853797
10643,01-09-2017 12:47,XYZ Corporation,1200,3836,1200.25,46,1200,853800
10644,01-09-2017 12:47,XYZ Corporation,1200.1,1,1200.25,46,1200.1,853805
10645,01-09-2017 12:47,XYZ Corporation,1200.1,1,1200.25,46,1200.1,853805
10646,01-09-2017 12:47,XYZ Corporation,1200.1,1,1200.25,46,1200.1,853805
10647,01-09-2017 12:47,XYZ Corporation,1200.1,1,1200.25,46,1200.1,853805
10648,01-09-2017 12:47,XYZ Corporation,1200.1,1,1200.25,46,1200.1,853805
10649,01-09-2017 12:47,XYZ Corporation,1200,3843,1200.25,46,1200,853823
10650,01-09-2017 12:47,XYZ Corporation,1200,3833,1200.25,46,1200,853833
