Id,LotFrontage,LotArea,Street,LotShape,LotConfig,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,RoofStyle,BsmtQual,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,OpenPorchSF,SalePrice
1066,80,14000,Pave,Reg,Inside,Mod,ClearCr,7,5,1996,Gable,Ex,1306,SBrkr,1306,954,2260,2,3,1,7,0,533,44,328000
1067,59,7837,Pave,IR1,Inside,Gtl,Gilbert,6,7,1993,Gable,Gd,799,SBrkr,799,772,1571,2,3,1,7,1,380,40,178000
1068,80,9760,Pave,Reg,Inside,Mod,NAmes,6,6,1964,Gable,TA,780,SBrkr,798,813,1611,1,4,1,7,0,442,128,167900
1069,42,3964,Pave,Reg,Inside,Gtl,MeadowV,6,4,1973,Gable,Gd,942,SBrkr,1291,1230,2521,2,5,1,10,1,576,20,151400
1070,60,9600,Pave,Reg,Inside,Gtl,NAmes,5,7,1949,Gable,TA,845,SBrkr,893,0,893,1,2,1,4,0,576,0,135000
1071,72,10152,Pave,Reg,Inside,Gtl,NAmes,5,5,1956,Hip,TA,1048,SBrkr,1048,0,1048,1,3,1,6,0,286,20,135000
1072,78,11700,Pave,Reg,Inside,Gtl,NWAmes,6,6,1968,Gable,TA,727,SBrkr,829,727,1556,1,4,1,8,0,441,0,154000
1073,50,7585,Pave,Reg,Inside,Gtl,Edwards,5,3,1948,Gable,Fa,810,FuseA,1002,454,1456,1,4,1,7,1,280,0,91500
1074,75,7950,Pave,IR1,Corner,Gtl,Edwards,6,6,1977,Hip,TA,690,SBrkr,698,728,1426,1,3,1,6,0,440,0,159500
1075,74,8556,Pave,Reg,Inside,Gtl,CollgCr,7,5,2006,Gable,Gd,1240,SBrkr,1240,0,1240,2,2,1,5,0,826,93,194000
1076,75,13125,Pave,Reg,Inside,Gtl,Crawfor,7,6,1940,Gable,TA,800,SBrkr,960,780,1740,1,3,1,6,2,240,0,219500
1077,60,10800,Pave,Reg,Inside,Gtl,OldTown,5,8,1936,Gable,Fa,796,SBrkr,1096,370,1466,2,3,1,7,1,566,21,170000
1078,NA,15870,Pave,IR1,Corner,Gtl,NAmes,5,5,1969,Gable,TA,1096,SBrkr,1096,0,1096,1,3,1,6,0,299,32,138800
1079,37,4435,Pave,Reg,Inside,Gtl,CollgCr,6,5,2004,Gable,Gd,848,SBrkr,848,0,848,1,1,1,3,1,420,0,155900
1080,65,8775,Pave,Reg,Inside,Gtl,CollgCr,5,5,1994,Gable,Gd,990,SBrkr,990,0,990,1,3,1,5,0,299,64,126000
1081,80,11040,Pave,Reg,Inside,Gtl,NWAmes,6,7,1971,Gable,TA,1258,SBrkr,1258,0,1258,2,3,1,5,0,528,0,145000
1082,75,7500,Pave,Reg,Corner,Gtl,Sawyer,5,5,1963,Gable,TA,1040,SBrkr,1040,0,1040,1,3,1,5,0,308,0,133000
1083,70,8749,Pave,Reg,Inside,Gtl,CollgCr,7,5,2002,Gable,Gd,1459,SBrkr,1459,0,1459,2,3,1,6,1,527,39,192000
1084,80,8800,Pave,Reg,Inside,Gtl,NAmes,6,6,1964,Hip,TA,1251,SBrkr,1251,0,1251,1,3,1,6,2,461,116,160000
1085,NA,13031,Pave,IR2,Corner,Gtl,Gilbert,6,5,1995,Gable,Gd,691,SBrkr,691,807,1498,2,3,1,6,1,409,44,187500
1086,73,9069,Pave,Reg,Inside,Gtl,SawyerW,6,6,1992,Gable,Gd,936,SBrkr,996,0,996,1,2,1,5,0,564,0,147000
1087,NA,1974,Pave,Reg,Inside,Gtl,MeadowV,4,5,1973,Gable,TA,546,SBrkr,546,546,1092,1,3,1,6,0,286,96,83500
1088,85,10574,Pave,Reg,Inside,Gtl,Somerst,8,5,2005,Gable,Gd,1082,SBrkr,1082,871,1953,2,3,1,9,1,1043,50,252000
1089,24,2522,Pave,Reg,Inside,Gtl,Edwards,7,5,2004,Gable,Gd,970,SBrkr,970,739,1709,2,3,1,7,0,380,40,137500
1090,37,3316,Pave,IR1,Inside,Gtl,Somerst,8,5,2005,Gable,Gd,1247,SBrkr,1247,0,1247,1,1,1,4,1,550,84,197000
1091,60,8544,Pave,Reg,Corner,Gtl,NAmes,3,4,1950,Gable,NA,0,FuseA,1040,0,1040,2,2,2,6,0,400,0,92900
1092,24,2160,Pave,Reg,Inside,Gtl,Somerst,7,5,1999,Gable,Gd,600,SBrkr,624,628,1252,2,2,1,4,0,462,48,160000
1093,60,8400,Pave,Reg,Inside,Gtl,SWISU,6,5,1925,Gable,TA,1181,SBrkr,1390,304,1694,2,4,1,7,1,576,0,136500
1094,71,9230,Pave,Reg,Corner,Gtl,NAmes,5,8,1965,Hip,TA,864,SBrkr,1200,0,1200,1,1,1,6,0,884,64,146000
1095,74,5868,Pave,Reg,Inside,Gtl,NAmes,5,7,1956,Gable,TA,936,SBrkr,936,0,936,1,2,1,4,0,308,0,129000
1096,78,9317,Pave,IR1,Inside,Gtl,CollgCr,6,5,2006,Gable,Gd,1314,SBrkr,1314,0,1314,2,3,1,6,1,440,22,176432
1097,60,6882,Pave,Reg,Inside,Gtl,IDOTRR,6,7,1914,Gable,TA,684,SBrkr,773,582,1355,1,3,1,7,0,0,0,127000
1098,NA,3696,Pave,Reg,Inside,Gtl,StoneBr,8,5,1986,Gable,Gd,1074,SBrkr,1088,0,1088,1,2,1,5,0,461,74,170000
1099,50,6000,Pave,Reg,Inside,Gtl,BrkSide,4,6,1936,Gable,TA,672,SBrkr,757,567,1324,1,3,1,6,0,240,0,128000
1100,82,11880,Pave,IR1,Inside,Gtl,NWAmes,7,5,1978,Gable,Gd,1271,SBrkr,1601,0,1601,2,3,1,7,1,478,0,157000
1101,60,8400,Pave,Reg,Inside,Gtl,SWISU,2,5,1920,Gable,TA,290,FuseF,438,0,438,1,1,1,3,0,246,0,60000
1102,61,9758,Pave,IR1,Inside,Gtl,NAmes,5,5,1971,Gable,TA,950,SBrkr,950,0,950,1,3,1,5,0,280,0,119500
1103,70,7000,Pave,Reg,Inside,Gtl,NAmes,5,7,1960,Gable,TA,1010,SBrkr,1134,0,1134,1,2,1,6,0,254,16,135000
1104,79,8910,Pave,Reg,Corner,Gtl,NAmes,6,6,1959,Hip,TA,655,SBrkr,1194,0,1194,1,3,1,6,1,539,0,159500
1105,24,2016,Pave,Reg,Inside,Gtl,BrDale,5,5,1970,Gable,TA,630,SBrkr,630,672,1302,2,3,1,6,0,440,0,106000
1106,98,12256,Pave,IR1,Corner,Gtl,NoRidge,8,5,1994,Gable,Ex,1463,SBrkr,1500,1122,2622,2,3,1,9,2,712,32,325000
1107,114,10357,Pave,IR1,Corner,Gtl,SawyerW,7,5,1990,Hip,Gd,910,SBrkr,1442,0,1442,2,3,1,6,1,719,244,179900
1108,168,23257,Pave,IR3,CulDSac,Gtl,Gilbert,7,5,2006,Gable,Ex,868,SBrkr,887,1134,2021,2,3,1,9,1,422,100,274725
1109,NA,8063,Pave,Reg,Inside,Gtl,Gilbert,6,5,2000,Gable,Gd,924,SBrkr,948,742,1690,2,3,1,7,1,463,48,181000
1110,107,11362,Pave,IR1,Inside,Gtl,NridgHt,8,5,2004,Gable,Ex,1836,SBrkr,1836,0,1836,2,3,1,7,1,862,185,280000
1111,NA,8000,Pave,Reg,Inside,Gtl,Gilbert,6,5,1995,Gable,Gd,773,SBrkr,773,885,1658,2,3,1,8,1,431,84,188000
1112,80,10480,Pave,Reg,Inside,Gtl,NWAmes,7,6,1976,Hip,TA,803,SBrkr,1098,866,1964,2,4,1,8,1,483,69,205000
1113,73,7100,Pave,IR1,Corner,Gtl,NAmes,5,7,1957,Gable,TA,816,FuseA,816,0,816,1,2,1,5,0,308,0,129900
1114,66,8923,Pave,Reg,Inside,Gtl,NAmes,5,7,1953,Gable,TA,1008,SBrkr,1008,0,1008,1,2,1,6,0,240,18,134500
1115,90,5400,Pave,Reg,Inside,Gtl,OldTown,5,7,1954,Gable,TA,833,SBrkr,833,0,833,1,2,1,4,0,326,0,117000
1116,93,12085,Pave,Reg,Inside,Gtl,NridgHt,8,5,2007,Hip,Ex,1734,SBrkr,1734,0,1734,2,3,1,7,1,928,0,318000
1117,NA,7750,Pave,Reg,Inside,Gtl,Gilbert,8,5,2002,Hip,Gd,408,SBrkr,779,640,1419,2,3,1,7,1,527,0,184100
1118,57,9764,Pave,IR1,FR2,Gtl,Sawyer,5,7,1967,Gable,TA,894,SBrkr,894,0,894,1,3,1,5,0,450,0,130000
1119,85,13825,Pave,Reg,Inside,Gtl,Sawyer,5,6,1958,Gable,TA,533,SBrkr,1021,580,1601,1,3,1,6,0,300,34,140000
1120,70,7560,Pave,Reg,Inside,Gtl,NAmes,5,5,1959,Gable,TA,1040,FuseA,1040,0,1040,1,3,1,6,0,286,0,133700
1121,59,8263,Pave,Reg,Inside,Mod,IDOTRR,6,5,1920,Gable,TA,1012,FuseA,1012,0,1012,1,2,1,6,1,308,22,118400
1122,84,10084,Pave,Reg,Inside,Gtl,CollgCr,7,5,2005,Gable,Gd,1552,SBrkr,1552,0,1552,2,3,1,7,0,782,20,212900
1123,NA,8926,Pave,IR1,Corner,Gtl,Edwards,4,3,1956,Gable,TA,672,FuseA,960,0,960,1,3,1,5,0,288,0,112000
1124,50,9405,Pave,Reg,Inside,Gtl,Edwards,5,9,1947,Hip,TA,698,SBrkr,698,0,698,1,2,1,4,0,0,200,118000
1125,NA,9125,Pave,IR1,Inside,Gtl,Gilbert,7,5,1992,Gable,Gd,384,SBrkr,812,670,1482,2,3,1,7,1,392,25,163900
1126,60,10434,Pave,Reg,Inside,Gtl,NAmes,4,5,1955,Gable,TA,1005,SBrkr,1005,0,1005,1,2,1,5,1,672,0,115000
1127,53,3684,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2007,Hip,Gd,1373,SBrkr,1555,0,1555,2,2,1,7,1,660,20,174000
1128,182,14572,Pave,IR3,Corner,Gtl,Gilbert,7,5,2004,Hip,Gd,1530,SBrkr,1530,0,1530,2,3,1,7,1,630,36,259000
1129,59,11796,Pave,IR1,Inside,Gtl,Gilbert,7,5,2004,Gable,Gd,847,SBrkr,847,1112,1959,2,4,1,8,1,434,48,215000
1130,60,7200,Pave,Reg,Inside,Gtl,OldTown,5,5,1980,Gable,Gd,936,SBrkr,936,0,936,1,2,1,4,0,672,0,140000
1131,65,7804,Pave,Reg,Inside,Gtl,SWISU,4,3,1928,Gable,TA,1122,SBrkr,1328,653,1981,2,4,1,7,2,576,44,135000
1132,63,10712,Pave,Reg,Inside,Gtl,Mitchel,5,5,1991,Gable,Gd,974,SBrkr,974,0,974,1,3,1,5,0,0,28,93500
1133,90,9900,Pave,Reg,Inside,Gtl,OldTown,6,4,1880,Gable,TA,1008,SBrkr,1178,1032,2210,2,5,1,8,0,205,48,117500
1134,80,9828,Pave,IR1,Inside,Gtl,SawyerW,8,5,1995,Gable,Gd,1128,SBrkr,1142,878,2020,2,3,1,8,1,466,155,239500
1135,57,8773,Pave,IR1,Inside,Gtl,Gilbert,6,5,1997,Gable,Gd,916,SBrkr,916,684,1600,2,3,1,7,1,460,38,169000
1136,60,6180,Pave,Reg,Corner,Gtl,BrkSide,6,5,1926,Gable,TA,960,SBrkr,986,0,986,1,2,1,5,1,180,128,102000
1137,80,9600,Pave,Reg,Inside,Gtl,NAmes,6,5,1950,Gable,TA,1032,FuseA,1032,220,1252,1,3,1,6,0,288,0,119000
1138,54,6342,Pave,Reg,Inside,Gtl,Sawyer,5,8,1875,Gable,TA,780,SBrkr,780,240,1020,1,2,1,6,0,0,0,94000
1139,NA,9819,Pave,IR1,Inside,Mod,Mitchel,6,5,1977,Gable,TA,1567,SBrkr,1567,0,1567,2,2,1,5,2,714,32,196000
1140,98,8731,Pave,IR1,Inside,Gtl,BrkSide,5,5,1920,Gable,TA,915,SBrkr,1167,0,1167,1,3,1,6,1,495,0,144000
1141,60,7350,Pave,Reg,Corner,Gtl,NAmes,5,7,1951,Gable,TA,952,SBrkr,952,0,952,1,2,1,4,0,840,0,139000
1142,NA,10304,Pave,IR1,CulDSac,Gtl,NWAmes,5,7,1976,Gable,TA,780,SBrkr,1088,780,1868,2,4,1,9,1,484,96,197500
1143,77,9965,Pave,Reg,Inside,Gtl,CollgCr,8,5,2006,Hip,Ex,1466,SBrkr,1466,1362,2828,3,4,1,11,1,1052,144,424870
1144,NA,9000,Pave,Reg,Inside,Gtl,Sawyer,5,3,1959,Gable,TA,1006,SBrkr,1006,0,1006,1,3,1,5,0,0,24,80000
1145,60,12180,Pave,Reg,Inside,Gtl,Edwards,4,4,1941,Gable,Gd,672,FuseA,672,252,924,1,2,1,5,0,280,0,80000
1146,52,6240,Pave,Reg,Inside,Gtl,BrkSide,5,6,1928,Gable,TA,1042,SBrkr,1042,534,1576,1,3,1,8,1,225,0,149000
1147,NA,11200,Pave,Reg,Inside,Gtl,SawyerW,6,5,1985,Gable,Gd,1298,SBrkr,1298,0,1298,2,3,1,5,1,403,26,180000
1148,75,12000,Pave,Reg,Inside,Gtl,Crawfor,7,7,1941,Gable,TA,704,SBrkr,860,704,1564,1,3,1,7,1,234,0,174500
1149,NA,5700,Pave,Reg,Inside,Gtl,OldTown,7,7,1926,Gable,TA,572,SBrkr,572,539,1111,1,2,1,5,1,288,0,116900
1150,50,9000,Pave,Reg,Inside,Gtl,OldTown,7,9,1920,Hip,TA,650,SBrkr,832,650,1482,1,3,1,7,0,324,0,143000
1151,57,8280,Pave,IR1,Inside,Gtl,NAmes,6,5,1950,Gable,TA,932,FuseA,932,0,932,1,2,1,4,1,306,0,124000
1152,134,17755,Pave,Reg,Inside,Gtl,Edwards,5,4,1959,Gable,TA,1466,SBrkr,1466,0,1466,1,3,1,6,2,528,140,149900
1153,90,14115,Pave,IR1,Inside,Gtl,Crawfor,6,7,1956,Gable,TA,1073,SBrkr,1811,0,1811,1,2,1,6,1,470,0,230000
1154,NA,5890,Pave,Reg,Corner,Gtl,IDOTRR,6,8,1930,Gable,TA,816,SBrkr,816,0,816,1,2,1,5,0,432,0,120500
1155,NA,13700,Pave,IR1,Inside,Gtl,NAmes,7,6,1965,Gable,TA,864,SBrkr,902,918,1820,1,4,1,8,2,492,84,201800
1156,90,10768,Pave,IR1,Corner,Gtl,Veenker,5,8,1976,Gable,Gd,1437,SBrkr,1437,0,1437,2,3,1,6,1,528,21,218000
1157,85,9350,Pave,Reg,Inside,Gtl,NAmes,5,8,1965,Gable,TA,1219,SBrkr,1265,0,1265,2,3,1,6,1,502,92,179900
1158,34,5001,Pave,IR1,Inside,Gtl,NridgHt,7,5,2007,Gable,Gd,1314,SBrkr,1314,0,1314,2,2,1,6,1,626,62,230000
1159,92,11932,Pave,Reg,FR2,Gtl,Somerst,8,5,2007,Gable,Gd,1580,SBrkr,1580,0,1580,2,3,1,7,0,830,24,235128
1160,76,9120,Pave,Reg,Inside,Gtl,NWAmes,6,6,1974,Hip,TA,901,SBrkr,943,933,1876,2,4,1,8,1,540,69,185000
1161,24,2280,Pave,Reg,Inside,Gtl,NPkVill,6,5,1978,Gable,Gd,855,SBrkr,855,601,1456,2,3,1,7,1,440,0,146000
1162,NA,14778,Pave,IR1,CulDSac,Gtl,Crawfor,6,7,1954,Hip,TA,1296,SBrkr,1640,0,1640,1,3,1,7,1,924,0,224000
1163,109,8724,Pave,Reg,Inside,Gtl,Sawyer,5,5,1968,Gable,Gd,894,SBrkr,894,0,894,1,3,1,5,1,450,0,129000
1164,60,12900,Pave,Reg,Inside,Gtl,Sawyer,4,4,1969,Gable,Gd,1198,SBrkr,1258,0,1258,0,0,2,6,0,400,0,108959
1165,NA,16157,Pave,IR1,FR2,Gtl,Veenker,5,7,1978,Gable,Gd,1360,SBrkr,1432,0,1432,1,2,1,5,1,588,180,194000
1166,79,9541,Pave,IR1,Inside,Gtl,NridgHt,7,5,2009,Gable,Gd,1502,SBrkr,1502,0,1502,2,3,1,7,0,644,114,233170
1167,64,10475,Pave,IR1,Corner,Gtl,CollgCr,8,5,2008,Gable,Gd,1694,SBrkr,1694,0,1694,2,3,1,7,0,776,33,245350
1168,58,10852,Pave,IR1,Inside,Gtl,Gilbert,6,5,2000,Gable,Gd,959,SBrkr,959,712,1671,2,3,1,7,1,472,38,173000
1169,120,13728,Pave,Reg,Corner,Gtl,Edwards,6,7,1935,Hip,TA,1127,SBrkr,1236,872,2108,2,4,1,7,2,540,0,235000
1170,118,35760,Pave,IR1,CulDSac,Gtl,NoRidge,10,5,1995,Hip,Ex,1930,SBrkr,1831,1796,3627,3,4,1,10,1,807,76,625000
1171,76,9880,Pave,Reg,Inside,Gtl,Mitchel,6,6,1977,Gable,TA,1096,SBrkr,1118,0,1118,1,3,1,6,1,358,0,171000
1172,76,9120,Pave,Reg,Inside,Gtl,NAmes,6,6,1958,Hip,TA,1261,SBrkr,1261,0,1261,1,3,1,6,1,433,0,163000
1173,35,4017,Pave,IR1,Inside,Gtl,Somerst,7,5,2006,Gable,Gd,625,SBrkr,625,625,1250,2,2,1,5,0,625,54,171900
1174,138,18030,Pave,IR1,Inside,Gtl,ClearCr,5,6,1946,Gable,TA,1598,SBrkr,1636,971,3086,3,3,1,12,1,0,0,200500
1175,80,16560,Pave,IR1,Inside,Gtl,Crawfor,6,8,1932,Gable,Gd,952,SBrkr,1170,1175,2345,2,4,1,9,1,360,0,239000
1176,85,10678,Pave,Reg,Inside,Gtl,NoRidge,8,5,1992,Hip,Gd,1683,SBrkr,2129,743,2872,2,4,1,9,1,541,33,285000
1177,37,6951,Pave,IR1,CulDSac,Gtl,Mitchel,5,5,1984,Gable,TA,876,SBrkr,923,0,923,1,3,1,5,0,264,0,119500
1178,NA,3950,Pave,Reg,Inside,Gtl,OldTown,6,8,1926,Gable,TA,818,SBrkr,818,406,1224,1,3,1,5,0,210,0,115000
1179,54,7681,Pave,IR1,FR2,Gtl,Crawfor,5,6,1921,Gable,TA,731,SBrkr,820,523,1343,1,3,1,7,1,186,0,154900
1180,77,8335,Pave,Reg,Corner,Gtl,Edwards,5,5,1954,Gable,NA,0,SBrkr,1124,0,1124,1,3,1,5,1,0,36,93000
1181,NA,11170,Pave,IR2,Corner,Gtl,Timber,7,5,1990,Gable,Gd,1216,SBrkr,1298,1216,2514,2,4,1,8,0,693,0,250000
1182,64,5587,Pave,IR1,Inside,Mod,Crawfor,8,5,2008,Hip,Ex,1600,SBrkr,1652,0,1652,2,2,1,5,1,482,53,392500
1183,160,15623,Pave,IR1,Corner,Gtl,NoRidge,10,5,1996,Hip,Ex,2396,SBrkr,2411,2065,4476,3,4,1,10,2,813,78,745000
1184,60,10800,Pave,Reg,Inside,Gtl,OldTown,5,6,1920,Hip,TA,1120,SBrkr,1130,0,1130,1,2,1,5,1,720,0,120000
1185,50,35133,Grvl,Reg,Inside,Mod,Timber,5,4,1963,Hip,TA,1572,SBrkr,1572,0,1572,1,3,1,5,2,995,263,186700
1186,60,9738,Pave,Reg,Inside,Gtl,Edwards,5,7,1924,Gable,TA,784,SBrkr,949,272,1221,1,4,1,7,0,392,0,104900
1187,107,10615,Pave,IR1,Corner,Mod,OldTown,3,5,1900,Gable,Fa,978,SBrkr,1014,685,1699,2,3,2,7,0,420,74,95000
1188,89,12461,Pave,Reg,Corner,Gtl,NoRidge,8,5,1994,Gable,Gd,1624,SBrkr,1624,0,1624,2,2,1,5,1,757,114,262000
1189,68,8935,Pave,IR1,Inside,Gtl,CollgCr,7,5,2002,Gable,Gd,831,SBrkr,831,829,1660,2,3,1,7,0,493,68,195000
1190,60,7500,Pave,Reg,Inside,Gtl,Gilbert,7,5,1999,Gable,TA,994,SBrkr,1028,776,1804,2,3,1,7,1,442,60,189000
1191,NA,32463,Pave,Reg,Inside,Mod,Mitchel,4,4,1961,Gable,TA,1249,SBrkr,1622,0,1622,1,3,1,7,1,1356,0,168000
1192,24,2645,Pave,Reg,Inside,Gtl,Somerst,8,5,1999,Gable,Gd,776,SBrkr,764,677,1441,2,2,1,5,0,492,0,174000
1193,60,9600,Pave,Reg,Inside,Gtl,OldTown,5,8,1925,Gambrel,TA,702,SBrkr,842,630,1472,1,3,1,6,0,250,0,125000
1194,NA,4500,Pave,Reg,FR2,Gtl,Mitchel,6,5,1999,Hip,Ex,1224,SBrkr,1224,0,1224,2,2,1,5,0,402,304,165000
1195,80,9364,Pave,Reg,Corner,Gtl,Sawyer,6,7,1969,Gable,TA,663,SBrkr,663,689,1352,1,4,1,7,0,299,36,158000
1196,51,8029,Pave,IR1,Inside,Gtl,Gilbert,6,5,2005,Gable,Gd,728,SBrkr,728,728,1456,2,3,1,8,0,400,24,176000
1197,58,14054,Pave,IR1,Inside,Gtl,Gilbert,7,5,2006,Gable,Gd,879,SBrkr,879,984,1863,2,4,1,9,1,660,17,219210
1198,65,8850,Pave,IR1,Corner,Gtl,OldTown,7,6,1916,Gable,TA,815,SBrkr,815,875,1690,1,3,1,7,1,225,0,144000
1199,70,9100,Pave,Reg,Inside,Gtl,CollgCr,7,5,2001,Gable,Gd,1212,SBrkr,1212,0,1212,2,3,1,6,0,573,0,178000
1200,75,11235,Pave,Reg,Inside,Gtl,Sawyer,4,5,1963,Gable,TA,1051,SBrkr,1382,0,1382,1,3,1,6,1,459,82,148000
1201,71,9353,Pave,Reg,Inside,Gtl,NAmes,4,5,1970,Gable,TA,864,SBrkr,864,0,864,1,3,1,5,0,280,0,116050
1202,80,10400,Pave,Reg,Corner,Gtl,CollgCr,7,5,1998,Gable,Gd,866,SBrkr,866,913,1779,2,3,1,6,0,546,36,197900
1203,50,6000,Pave,Reg,Corner,Gtl,BrkSide,5,8,1925,Gable,TA,884,SBrkr,884,464,1348,1,3,1,5,1,216,0,117000
1204,75,9750,Pave,Reg,Inside,Gtl,CollgCr,7,5,2000,Gable,Gd,1630,SBrkr,1630,0,1630,2,3,1,6,1,451,234,213000
1205,78,10140,Pave,Reg,Inside,Gtl,NWAmes,5,6,1975,Gable,Gd,1056,SBrkr,1074,0,1074,1,3,1,6,0,495,88,153500
1206,90,14684,Pave,IR1,CulDSac,Gtl,SawyerW,7,7,1990,Hip,Gd,2158,SBrkr,2196,0,2196,2,3,1,7,1,701,70,271900
1207,NA,8900,Pave,Reg,Inside,Gtl,SawyerW,4,4,1966,Gable,TA,1056,SBrkr,1056,0,1056,1,2,1,5,0,384,42,107000
1208,70,9135,Pave,Reg,Inside,Gtl,CollgCr,6,5,2003,Gable,Gd,1682,SBrkr,1700,0,1700,2,3,1,7,0,544,23,200000
1209,70,7763,Pave,Reg,Inside,Gtl,NAmes,5,7,1962,Gable,TA,931,SBrkr,1283,0,1283,1,3,1,6,0,506,0,140000
1210,85,10182,Pave,IR1,CulDSac,Gtl,Somerst,8,5,2006,Hip,Ex,1660,SBrkr,1660,0,1660,2,3,1,8,1,500,50,290000
1211,70,11218,Pave,Reg,Inside,Gtl,SawyerW,6,5,1992,Gable,Gd,1055,SBrkr,1055,790,1845,2,3,1,8,1,462,104,189000
1212,152,12134,Pave,IR1,Inside,Mod,Gilbert,8,7,1988,Gable,Gd,559,SBrkr,1080,672,1752,2,4,1,8,0,492,12,164000
1213,50,9340,Pave,Reg,Inside,Gtl,Edwards,4,6,1941,Hip,TA,672,SBrkr,672,0,672,1,2,1,4,0,234,113,113000
1214,NA,10246,Pave,IR1,CulDSac,Gtl,Sawyer,4,9,1965,Gable,TA,648,SBrkr,960,0,960,0,0,1,3,0,364,0,145000
1215,69,10205,Pave,IR1,Inside,Gtl,NAmes,5,5,1962,Gable,TA,925,SBrkr,999,0,999,1,3,1,6,0,300,72,134500
1216,99,7094,Pave,IR1,Inside,Gtl,Sawyer,5,5,1966,Gable,TA,894,SBrkr,894,0,894,1,3,1,5,0,384,0,125000
1217,68,8930,Pave,Reg,Inside,Gtl,Sawyer,6,5,1978,Gable,NA,0,SBrkr,1318,584,1902,2,4,2,8,0,539,0,112000
1218,72,8640,Pave,Reg,Inside,Gtl,Somerst,8,5,2009,Gable,Gd,1300,SBrkr,1314,0,1314,2,3,1,6,0,552,112,229456
1219,52,6240,Pave,Reg,Inside,Gtl,BrkSide,4,5,1947,Gable,NA,0,SBrkr,672,240,912,1,2,1,3,0,0,0,80500
1220,21,1680,Pave,Reg,Inside,Gtl,BrDale,6,5,1971,Gable,TA,672,SBrkr,672,546,1218,1,3,1,7,0,0,0,91500
1221,66,7800,Pave,IR1,Inside,Gtl,NAmes,5,5,1964,Gable,TA,912,SBrkr,912,0,912,1,2,1,5,0,288,0,115000
1222,55,8250,Pave,Reg,Inside,Gtl,Sawyer,5,5,1968,Hip,TA,952,SBrkr,1211,0,1211,1,3,1,5,1,322,63,134000
1223,78,10496,Pave,Reg,Inside,Gtl,NAmes,6,6,1949,Gable,TA,1040,SBrkr,1168,678,1846,2,3,1,7,1,315,0,143000
1224,89,10680,Pave,Reg,Inside,Gtl,NAmes,5,3,1951,Hip,TA,2136,FuseA,2136,0,2136,2,4,1,7,0,528,30,137900
1225,60,15384,Pave,IR1,Inside,Gtl,Gilbert,7,5,2004,Gable,Gd,788,SBrkr,788,702,1490,2,3,1,8,1,388,75,184000
1226,65,10482,Pave,Reg,Inside,Gtl,NAmes,6,8,1958,Hip,TA,588,SBrkr,1138,0,1138,1,3,1,6,0,264,0,145000
1227,86,14598,Pave,IR1,CulDSac,Gtl,Somerst,6,5,2007,Gable,Gd,894,SBrkr,894,1039,1933,2,4,1,9,1,668,18,214000
1228,72,8872,Pave,Reg,Corner,Gtl,NAmes,5,8,1965,Gable,TA,912,SBrkr,912,0,912,1,2,1,5,0,576,240,147000
1229,65,8769,Pave,Reg,Corner,Gtl,NridgHt,9,5,2008,Hip,Ex,1702,SBrkr,1702,0,1702,1,1,1,7,1,1052,72,367294
1230,70,7910,Pave,Reg,Inside,Gtl,NAmes,5,5,1960,Hip,TA,1075,SBrkr,1507,0,1507,2,4,1,7,0,404,0,127000
1231,NA,18890,Pave,IR1,Inside,Gtl,Sawyer,5,5,1977,Shed,Gd,1361,SBrkr,1361,1259,2620,2,4,2,12,1,600,24,190000
1232,70,7728,Pave,Reg,Inside,Gtl,NAmes,5,6,1962,Hip,TA,1106,SBrkr,1190,0,1190,1,3,1,6,0,540,18,132500
1233,70,9842,Pave,Reg,FR2,Gtl,NAmes,4,5,1962,Gable,NA,0,SBrkr,1224,0,1224,2,2,2,6,0,462,0,101800
1234,NA,12160,Pave,IR1,Inside,Gtl,NAmes,5,5,1959,Hip,TA,1188,SBrkr,1188,0,1188,1,3,1,6,0,531,0,142000
1235,55,8525,Pave,Reg,Inside,Gtl,SWISU,5,6,1911,Gable,TA,940,FuseA,1024,940,1964,1,4,1,7,0,0,192,130000
1236,96,13132,Pave,Reg,Inside,Gtl,Crawfor,5,5,1914,Gable,Gd,747,FuseF,892,892,1784,1,4,1,9,0,180,40,138887
1237,36,2628,Pave,Reg,Inside,Gtl,NridgHt,7,5,2003,Gable,Gd,764,SBrkr,764,862,1626,2,2,1,6,0,474,27,175500
1238,41,12393,Pave,IR2,FR2,Gtl,CollgCr,7,5,2004,Gable,Gd,847,SBrkr,847,1101,1948,2,4,1,8,1,434,48,195000
1239,63,13072,Pave,Reg,Inside,Gtl,SawyerW,6,5,2005,Gable,Gd,1141,SBrkr,1141,0,1141,1,3,1,6,0,484,0,142500
1240,64,9037,Pave,IR1,Inside,Gtl,Timber,8,5,2006,Hip,Gd,1476,SBrkr,1484,0,1484,2,2,1,6,1,472,33,265900
1241,65,8158,Pave,Reg,Inside,Gtl,CollgCr,7,5,2003,Gable,Gd,884,SBrkr,884,884,1768,2,3,1,8,0,543,63,224900
